time,logistic_discrete,gompertz_discrete
6.8100000000000005,37.89067690325059,306.6522657164491
6.82,37.96358685026472,307.37721673120177
6.83,38.03663155611217,308.1024299748699
6.84,38.109811248544126,308.8279021208463
6.8500000000000005,38.18312615561442,309.5536298457069
6.86,38.25657650567962,310.27960982925225
6.87,38.33016252739911,311.0058387545494
6.88,38.40388444973515,311.73231330797324
6.890000000000001,38.47774250195297,312.4590301792475
6.9,38.55173691362078,313.18598606148566
6.91,38.625867914609906,313.91317765123176
6.92,38.70013573509481,314.6406016485007
6.93,38.77454060555317,315.36825475681866
6.94,38.84908275676593,316.09613368326285
6.95,38.92376241981738,316.82423513850154
6.96,38.99857982609519,317.5525558368334
6.97,39.073535207290476,318.281092496227
6.98,39.14862879539787,319.0098418383599
6.99,39.223860822715544,319.7388005886573
7.0,39.29923152184529,320.4679654763309
7.01,39.374741125692566,321.1973332344173
7.0200000000000005,39.45038986746652,321.92690059981607
7.03,39.52617798068006,322.6566643133279
7.04,39.6021056991499,323.38662111969217
7.05,39.67817325699659,324.11676776762454
7.0600000000000005,39.754380888644555,324.84710100985427
7.07,39.83072882882217,325.5776176031612
7.08,39.90721731256174,326.3083143084126
7.09,39.9838465751996,327.0391878905999
7.1000000000000005,40.0606168523761,327.77023511887495
7.11,40.13752838003567,328.5014527665861
